,cc_b3m1
8631,-0.5892979849107736
8632,-0.7421731368762252
8633,-0.6319637271489569
8634,-1.026734094990477
8635,-0.9681832876554921
8636,-0.5869369572392493
8637,-1.1631300645763893
8638,-0.8669708009073958
8639,-0.9439592038458855
8640,-0.9269103339085145
8641,-1.3434442816745573
8642,-0.6600864696735336
8643,-0.37742903967422947
8644,-0.7410572863604923
8645,-0.761810283411748
8646,-0.8855523955848099
8647,-0.679503350082161
8648,-0.7963029530179693
8649,-0.4581314003512045
8650,-0.6634437531876163
8651,-0.9936664706303997
8652,-0.6076604858330761
8653,-1.0635435765339842
8654,-0.07590692247831576
8655,-0.46886310332834213
8656,-0.46776079793058933
8657,-0.5345475114449858
8658,-0.7091647459494315
8659,-0.7742691169695632
8660,-0.443903395789917
8661,-0.5296159630670605
8662,-0.9473673745378548
8663,-0.7990332965328903
8664,-0.833616378534991
8665,-0.8489079067306307
8666,-0.9950016758806086
8667,-0.7880362612536107
8668,-0.872875863225417
8669,-0.8419106669769221
8670,-0.7076083579682777
8671,-0.7534833304730295
8672,-0.6977500699387544
8673,-0.7084043930851252
8674,-0.8827740446589374
8675,-0.9076343159015323
8676,-1.419216013821469
8677,-0.9303591952439945
8678,-1.1885693088701146
8679,-1.1207116004062811
8680,-0.9239415163404345
8681,-0.7953129755515143
8682,-0.8828427588453458
8683,-0.9417317632697983
8684,-1.3379386552371386
8685,-0.5579902129648744
8686,-1.0803522521264917
8687,-1.3305791341827984
8688,-0.9624689774173447
8689,-1.0722030053816667
8690,-0.5498520021831261
8691,-1.2095895380269628
8692,-1.100451539346956
8693,-1.1379635385806814
8694,-0.9585807273952973
8695,-0.9595334833108371
8696,-0.9817603642666413
8697,-0.9876410115772174
8698,-0.9694605986251403
8699,-1.2848165590700464
8700,-0.8649050866321151
8701,-0.9250794743831676
8702,-0.8192779001422679
8703,-1.2395103422043956
8704,-1.0577573509763738
8705,-0.6425792808350188
8706,-0.824896608118852
8707,-0.9950738660613219
8708,-1.080759441893214
8709,-0.7291309756090456
8710,-0.6231108165755916
8711,-0.9134904440478788
8712,-0.5483054898640827
8713,-0.797709559273649
8714,-0.9518492735418125
8715,-0.8997357062698121
8716,-0.7907948765237567
8717,-0.8502009616612671
8718,-1.0286265019621563
8719,-0.5447226504666247
8720,-0.895627997209619
8721,-0.8866720690915972
8722,-0.7931960285843509
8723,-0.7073798159520557
8724,-0.6656898958248156
8725,-0.6678612312318037
8726,-0.6725829746572121
8727,-0.8420470920753829
8728,-0.6043829418577058
8729,-0.5778672009458798
8730,-0.8093275594204616
8731,-0.9766825635154088
8732,-0.8899421098129725
8733,-0.7086254835222121
8734,-0.3762178794338187
8735,-0.6135825960965384
8736,-0.7292018869209027
8737,-1.2469461194429083
8738,-0.8840918549573811
8739,-1.1983472019595673
8740,-0.8164907506362571
8741,-0.5163492680449888
8742,-0.7309774158551381
8743,-0.8841601814528239
8744,-0.8969017517786675
8745,-0.9887119077234203
8746,-0.710540338541719
8747,-0.9492287627231342
8748,-0.6706849179660779
8749,-0.8204790361285692
8750,-0.7832929158061255
8751,-0.9698639863749516
8752,-0.6509223059924256
8753,-0.8135843559100522
8754,-0.8659866889870589
8755,-0.7100314504253351
8756,-0.6671191469100446
8757,-0.7160870753884634
8758,-0.3671283577228035
8759,-0.8630653463758122
8760,-0.9233364886209454
8761,-0.8096026200264763
8762,-0.6503618722025433
8763,-0.8929642070578243
8764,-0.7370535001400071
8765,-0.7183151295446173
8766,-0.5023076988284174
8767,-0.663298591142615
8768,-0.6050156323621803
8769,-0.6718973145739557
8770,-0.3154719577147631
8771,-0.5574246053563581
8772,-0.7339795297948584
8773,-0.6735675374402152
8774,-0.8079267843486662
8775,-0.6730133041488369
8776,-0.3084826215120451
8777,-0.46851525983058373
8778,-0.44764413403910197
8779,-0.2235550652980649
8780,-0.9163837640303036
8781,-0.7140770562388816
8782,-0.6138763841156418
8783,-0.4952763468625161
8784,-1.161101912313077
8785,-0.9726134939590594
8786,-0.6769702468105852
8787,-0.7434702577098999
8788,-0.6178623773273451
8789,-0.7240503004205365
8790,-0.3567748600041938
8791,-0.3468187457613876
8792,-0.5870618400993717
8793,-0.5342089871431419
8794,-0.5764617092426114
8795,-0.7373439602784195
8796,-0.5886097681866342
8797,-0.4388286140366269
8798,-0.572136758581065
8799,-0.24186148671449104
8800,-0.9539859556233541
8801,-0.466443531435317
8802,-0.542694580317665
8803,-0.6018936473229175
8804,-0.6645947039462303
8805,-0.47085669718728695
8806,-0.6889029302255043
8807,-0.75313026340344
8808,0.07911114491007254
8809,-0.5651720451763858
8810,-0.35602059245146656
8811,-0.3006044827448271
8812,-0.4834136626498946
8813,-0.6160853731451237
8814,-0.5689512561645937
8815,-0.7403461708095787
8816,-0.8733846519193857
8817,-0.5112958002018129
8818,-0.4348770171157348
8819,-0.4075809953332623
8820,-0.9572607652204095
8821,-0.5664819487664516
8822,-0.49394985115990764
8823,-0.36848070208700534
8824,-0.47600790224764467
8825,-0.5492502377718935
8826,-0.7709088928315406
8827,-0.7977086930745063
8828,-0.7179028316181668
8829,-0.6572298995583754
8830,-0.9093997124655413
8831,-0.8408928355732197
8832,-0.6964018935821645
8833,-0.9919435470713065
8834,-0.8397052357306869
8835,-0.7502984258324741
8836,-0.5619929014577885
8837,-1.383409742864302
8838,-0.5764785487347481
8839,-0.6160667597899749
8840,-1.1975145043185194
8841,-0.7102785683659043
8842,-0.9911858699070386
8843,-0.9425398169880985
8844,-0.8521502628486992
8845,-0.9030450017897476
8846,-0.6877683246017128
8847,-0.9669152912869503
8848,-0.6890895542981159
8849,-0.7665955652548817
8850,-0.5416591105250479
8851,-1.0161673506281943
8852,-0.9125513052653051
8853,-0.8589420070913789
8854,-0.8299726702593446
8855,-0.8841915365588111
8856,-0.5059372556975106
8857,-0.962789421931026
8858,-0.8343153396983638
8859,-0.9635501287686434
8860,-0.6007551278973189
8861,-0.48686074432132287
8862,-0.764558209568797
8863,-0.5889672721615611
8864,-0.6089878596216014
8865,-0.6365458403388722
8866,-0.9432529856159562
8867,-0.949831220355307
8868,-0.6588594874774163
8869,-0.8097626834285769
8870,-0.9588495929734595
8871,-0.7077318663818062
8872,-0.4677207682571751
8873,-0.8319884476656103
8874,-0.6833248189886145
8875,-0.7246321416703001
8876,-0.2048839003689764
8877,-0.5465696546946912
8878,-0.6701732609106639
8879,-0.4606699801348224
8880,-0.682082821113525
8881,-0.5011467944808494
8882,-0.4965861833724716
8883,-0.9295999145275307
8884,-0.5582643230638649
8885,-0.5300152280257482
8886,-0.5017310358735614
8887,-0.6375787636434183
8888,-0.6444985904526508
8889,-0.6819444379002437
8890,-0.647731166598156
8891,-0.4899555458376348
8892,-1.04846213002687
8893,-0.7093480447768172
8894,-0.7216675080456163
8895,-0.7369583234764878
8896,-0.9056490937166686
8897,-0.8238451030507523
8898,-0.7243962021979691
8899,-0.5637974213011478
8900,-0.5066929816080172
8901,-0.5551089797954329
8902,-0.6270495089001749
8903,-0.831451529425296
8904,-0.8548570860483267
8905,-0.8432871780256743
8906,-0.7480233863532941
8907,-0.683341003168719
8908,-0.9229034556748292
8909,-0.6493021285242122
8910,-0.7558761853204956
8911,-0.5626825116954102
8912,-0.8387937657905766
8913,-0.9223186908910961
8914,-0.6714320269348821
8915,-0.45124359053765417
8916,-0.7346259671811968
8917,-0.6224810780506314
8918,-1.0872515390027964
8919,-0.7499186244994647
8920,-0.7369299100656832
8921,-0.8297775310992552
8922,-0.5407877918914767
8923,-0.9938410266868694
8924,-0.7800092668877454
8925,-0.7464213559743218
8926,-0.8197299221326375
8927,-0.8021239182673039
8928,-0.5575812424053712
8929,-0.9225146225486967
8930,-0.8330504412886803
8931,-0.9465518435779714
8932,-0.7858812735802516
8933,-0.5684284502238643
8934,-0.6747724359114855
8935,-0.9228297412225164
8936,-0.8333989290565178
8937,-0.7390411910434338
8938,-0.7615928535078567
8939,-0.5843164936866749
8940,-0.7096732387201907
8941,-0.5521901464495027
8942,-0.47347683186273315
8943,-0.6464748767904407
8944,-0.2621965289033916
8945,-0.6440981855461274
8946,-0.4783873883893719
8947,-0.47470156049372747
8948,-0.6460933254129824
8949,-0.8845345259207047
8950,-0.5613066692831534
8951,-0.5710963886323093
8952,-0.4226760195158352
8953,-0.7619320084919856
8954,-0.5769122495026835
8955,-0.7989990170628616
8956,-0.4362408338033461
8957,-0.7822246973546108
8958,-0.7346875559723944
8959,-0.560030038607076
8960,-0.8851476521736625
8961,-0.6731690745890084
8962,-0.8170457664726101
8963,-0.5690483215326836
8964,-0.7156191246799359
8965,-0.6076477086022027
8966,-0.37979405031557434
8967,-0.8263710512957232
8968,-0.32566346775666943
8969,-0.642408735106665
8970,-0.8149711002520128
8971,-0.9722628784616987
8972,-0.6607045370221236
8973,-0.6088311798840405
8974,-0.5416540261405807
8975,-0.7390647456960089
8976,-0.8219209587054426
8977,-1.0689013106077603
8978,-0.8468153906023215
8979,-0.7405870687260574
8980,-0.738959521869397
8981,-0.9508967545843952
8982,-0.8371495632069408
8983,-1.0422277904598083
8984,-1.0058501700336375
8985,-0.8355568832361975
8986,-0.6957685097102644
8987,-0.8853837441631178
8988,-1.2088104107393214
8989,-0.8980857996710672
8990,-0.564008560132848
8991,-0.7494636612713759
8992,-0.661521579829305
8993,-0.5274274939558836
8994,-0.7515274248581374
8995,-0.654650946320281
8996,-0.8120848037649697
8997,-0.7777635324676098
8998,-0.9017462808955781
8999,-0.8981480167362861
9000,-0.4524257138842742
9001,-1.0035656254280116
9002,-1.4730219153199293
9003,-0.9399659856443368
9004,-0.33416150153110813
9005,-0.22736341971034868
9006,-0.18975913381416554
9007,0.3093446399976294
9008,0.2864708627884234
9009,0.34860049050353226
9010,-0.035572309692506465
9011,0.2913540262861698
9012,-0.1076656246908616
9013,0.25454902741367924
9014,0.047624220776537385
9015,-0.28831184764774775
9016,0.3243495919680317
9017,0.28299222705713767
9018,0.4821124410021831
9019,0.23354952876795654
9020,0.2521050428868019
9021,-0.01010745058608542
9022,0.07987847757604705
9023,-0.11021974973298221
9024,-0.2992492414696173
9025,0.27233443806654734
9026,-0.32979576405772804
9027,-0.11942791675055275
9028,0.2907762239157883
9029,-0.049201509011876254
9030,0.16707148056540078
9031,0.2605906564341218
9032,0.2843457790497137
9033,0.03343486710499377
9034,-0.16773161231442835
9035,-0.43559164607037815
9036,-0.06996738850665807
9037,-0.13275779919100827
9038,-0.1432992472558965
9039,-0.12708045389250167
9040,0.13290364558817913
9041,-0.1925031446067642
9042,-0.4601959790284358
9043,-0.30744745685776387
9044,0.25150899681039185
9045,-0.4215461929108102
9046,-0.21871806139068362
9047,0.13204938489303863
9048,-0.14663257393075746
9049,-0.15047526917878074
9050,0.22771102783102926
9051,-0.03633417064821032
9052,0.25452366895811274
9053,-0.06712540181913518
9054,-0.06277795066936598
9055,-0.208240144860655
9056,-0.20594070048232993
9057,0.34978793366302874
9058,0.02129456888469683
9059,0.0725760348899076
9060,0.06299745154168512
9061,0.10822597372951215
9062,0.20657103742583693
9063,0.008296350349247916
9064,0.11378907066313282
9065,-0.1452532504874
9066,-0.03246504850352849
9067,0.08671277579005832
9068,-0.16997116704133397
9069,-0.20941692193585837
9070,-0.1436235903839922
9071,0.11492620205745752
9072,0.2893657572084951
9073,0.3016596017002886
9074,0.24364352202303863
9075,0.39184556660847747
9076,0.11633888149923166
9077,-0.08885302672305606
9078,-0.18235722607288807
9079,-0.3727666962013636
9080,0.2862828041244221
9081,0.12652383502517672
9082,-0.17754115296314765
9083,-0.15761642246267016
9084,-0.195898746992631
9085,-0.04751368092602881
9086,0.09170898125490545
9087,-0.3744669510170233
9088,0.1778210169563028
9089,-0.1333756544525624
9090,0.024645335089923393
9091,-0.05148807070814776
9092,0.041806285635455964
9093,0.08395172721144029
9094,-0.20959449046095102
9095,0.26374850911280134
9096,-0.08645046961686198
9097,-0.009362211239588802
9098,-0.0005741024719014831
9099,-0.10346926557427238
9100,-0.1752085640297647
9101,0.11312032904449865
9102,-0.048664010461690665
9103,-0.000953358121609682
9104,-0.26350762127666805
9105,-0.1147271063268942
9106,-0.13820410605577393
9107,0.1924269153115734
9108,0.28148773535745164
9109,0.10542545747246201
9110,-0.06252559324027729
9111,0.045586813286949024
9112,0.0696419252608802
9113,0.10751907189864873
9114,0.02221549515979504
9115,0.11905675808150917
9116,0.1305081261908203
9117,-0.4856701263895058
9118,-0.1438261390534663
9119,0.0698842850927921
9120,-0.039159112314655076
9121,0.14186975730009976
9122,-0.05504527114766056
9123,0.29508760726358574
9124,0.21321551361354274
9125,0.09870500931119608
9126,-0.3427124220613109
9127,-0.1003847748934259
9128,-0.05629008729846241
9129,0.031449227052224416
9130,-0.276575233267792
9131,0.37474994580196963
9132,-0.011850670417558717
9133,0.12497533429909069
9134,0.04125075229419828
9135,-0.04832355543689992
9136,0.24432372924456658
9137,0.1249718259776067
9138,0.2841112066394249
9139,0.099041248756091
9140,0.09000295520232093
9141,0.014211316088015735
9142,0.1754721883517565
9143,-0.15471000173140936
9144,-0.02582598940401759
9145,-0.16776814186024325
9146,-0.3567368675624767
9147,0.10349237405274536
9148,0.09594556355229322
9149,0.26425361403129344
9150,0.18321697152021343
9151,-0.15535140458680452
9152,0.27221423773164766
9153,-0.12984882888183513
9154,-0.14596045077136566
9155,-0.15673013683296588
9156,-0.2931538699654155
9157,-0.13853267797317237
9158,0.29215803268982654
9159,-0.031958626132453816
9160,-0.19857776469620703
9161,0.19654417158005089
9162,0.11509810230556816
9163,0.14130948984356273
9164,-0.17107943201834175
9165,-0.06537085662917619
9166,-0.14908037803058605
9167,-0.12628058330646574
9168,-0.2298929240536225
9169,0.2595291505197981
9170,-0.18195809326030243
9171,0.05785590498395976
9172,0.052628210254329844
9173,0.40058924662695894
9174,0.31046863293800975
9175,0.19376557873826528
9176,0.21159553039632684
9177,0.08325656242309876
9178,-0.05535477912929565
9179,-0.11061640704336284
9180,0.17217507881654193
9181,0.05866078230674354
9182,0.19670331919235196
9183,0.06551726200892993
9184,0.13537811427939417
9185,-0.17526311875410627
9186,0.24675407318642684
9187,0.40213102052361727
9188,-0.12596160907883558
9189,-0.14863979850334985
9190,-0.12928938157268632
9191,0.22869178326210715
9192,0.06795386406192705
9193,-0.07656882493953532
9194,0.0805584334620768
9195,-0.07886780563202933
9196,0.2164670324006437
9197,0.37197888674947777
9198,-0.07534548726610346
9199,0.30505710432133526
9200,0.09604413236186815
9201,-0.16402864703294107
9202,-0.0569546634014948
9203,0.07782894610730828
9204,0.029859155050633746
9205,0.40678357251652386
9206,-0.03092896483402363
9207,-0.11763169647762517
9208,0.27641973720981206
9209,0.2183983719705651
9210,0.1392436126198966
9211,-0.26360339983254377
9212,0.030113971197861744
9213,0.07605940875645523
9214,-0.36917083522113536
9215,-0.08269484691565232
9216,0.13002377542803423
9217,0.20264091707850085
9218,0.07420412349339145
9219,-0.02333924839296664
9220,-0.18445518993429566
9221,-0.011139738063368654
9222,0.009208931467718173
9223,-0.1389424574764604
9224,0.150634285677544
9225,-0.0029144114123305087
9226,-0.10024917436622438
9227,0.045290773889895775
9228,0.01155358952990504
9229,0.11941307774086596
9230,0.2669722272119106
9231,-0.06992184018757719
9232,0.06638246160474992
9233,0.032997239219040964
9234,0.23610359943045545
9235,0.25351642207660063
9236,-0.0078104946753363436
9237,-0.17692915835024792
9238,-0.049518430471270136
9239,0.09281560276743761
9240,0.36730290082381245
9241,-0.0665287759011548
9242,0.04808488777330666
9243,0.36659450889782796
9244,0.03899805118788002
9245,0.1974568144790645
9246,0.11802657528077631
9247,0.2862741987857689
9248,0.1478314652001096
9249,0.36304003213141733
9250,-0.25787248574799193
9251,-0.03170743494096229
9252,0.08309084848788117
9253,-0.21928296678485104
9254,0.22112435841793854
9255,0.15656678836522353
9256,0.1731918808160735
9257,0.20328757810761644
9258,0.017368017081619058
9259,0.017162832467887412
9260,0.24775926984970909
9261,0.10752935594904756
9262,0.26105686720220866
9263,-0.05871475591429487
9264,-0.09248847727781317
9265,0.11773751793421106
9266,-0.0915924137106483
9267,-0.06075534361202983
9268,-0.07632234332141152
9269,0.2910664017087079
9270,0.050639807210465904
9271,0.3171618502032114
9272,0.4863752102307668
9273,-0.08706531766382852
9274,-0.04235160181144337
9275,0.2878234945632574
9276,0.10303734693283317
9277,0.02915615185675513
9278,0.01651207246663766
9279,-0.16727199383989344
9280,0.6278840729992954
9281,0.09873845507773105
9282,-0.07863788329317245
9283,0.20646654841316803
9284,0.008617593897698228
9285,0.30477216352138825
9286,0.06433705851803673
9287,0.18604086264928732
9288,-0.08268877556958287
9289,0.0824816905757153
9290,0.15679726354129464
9291,0.15203675511760828
9292,0.05318190908526965
9293,-0.10909608899549283
9294,0.13166709969286217
9295,0.13711246298237612
9296,0.44391627742869133
9297,0.09905772840669158
9298,0.39604292370163563
9299,-0.08577705007561676
9300,0.1831752056014082
9301,0.1463951048560208
9302,0.10913850444720197
9303,0.03327561127772505
9304,0.2663674317484972
9305,-0.045945857088135256
9306,0.36206413386099534
9307,0.05446422029465836
9308,0.17897941450184796
9309,-0.044429082265383
9310,-0.17131095974135313
9311,-0.31734529884811735
9312,0.08709594275240917
9313,0.09883257264751322
9314,-0.17479878884976507
9315,-0.25684085336869344
9316,-0.1510193972317122
9317,0.014697952383929902
9318,-0.047963809226255094
9319,-0.0060752856307590974
9320,0.1263398197485497
9321,0.21730787976608923
9322,-0.2017488784001653
9323,0.2242981472940464
9324,-0.2904915014040359
